Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
400,0.4844881,0.43595743,0.39586043,0.419136,0.29119575,0.1782027,0.38551044,0.57166636,0.59837353,0.6545907,0.55998963,0.38675642,0.61016977,0.44845647,0.6785385,0.43067986,0.35597655,0.45605624,0.45590806,0.3870198,0.6709385,0.34504932,0.3885124,0.5072185,0.34533614,0.32881844,0.5374167,0.25552315,0.46143433,0.3436948,0.45543796,0.4924006,0.33566827,0.57310295,0.6030493,0.41523647,0.4154496,0.31049785,0.547575,0.3857268,0.3912106,0.42113945,0.35767445,0.42363423,0.50961375,0.34906995,0.30557707,0.33929512,0.30064052,0.43650493,0.366243,0.57742715,0.6674795,0.53736115,0.37792608,0.37519616,0.4696446,0.58196723,0.41441822,0.3977177,0.31656888,0.4490444,0.30084556,0.49137944,0.33995676,0.49586394,0.70176154,0.28110993,0.66157955,0.2988773,0.4376377,0.24780911,0.5315802,0.31277132,0.5121855,0.3327158,0.46680504,0.45856214,0.6429336,0.5236541,0.38608783,0.5558823,0.54480094,0.32383123,0.52482665,0.38829795,0.31473273,0.365174,0.4690454,0.5508555,0.35409594,0.2531373,0.34359294,0.29936993,0.38452798,0.39050454,0.48005676,0.43088317,0.4179055,0.38887566
401,0.3911618,0.46542126,0.5459514,0.5752514,0.5441125,0.5184698,0.53118944,0.5075902,0.5242491,0.41932988,0.36667615,0.39757502,0.44935256,0.45244992,0.41074967,0.46631974,0.5321404,0.49122947,0.54363036,0.40581298,0.49864578,0.5548167,0.42712957,0.5414654,0.54543835,0.45844948,0.4449029,0.65129256,0.47132102,0.57826364,0.4799975,0.37711576,0.5466548,0.4230882,0.514422,0.5772406,0.5079663,0.5165444,0.42603725,0.43389887,0.5393265,0.470837,0.6139187,0.52709544,0.39897448,0.5413396,0.48993617,0.5956594,0.52120423,0.46245563,0.5195682,0.52991474,0.44941792,0.41087455,0.44464755,0.55057216,0.5094925,0.43467185,0.43910956,0.4831348,0.5689992,0.5246047,0.5153127,0.5033686,0.54985553,0.4082176,0.34913844,0.5418242,0.37434053,0.4442131,0.40458947,0.58109343,0.42615768,0.47093436,0.49924392,0.50011,0.4205178,0.53680396,0.41082385,0.5355173,0.5687015,0.38238484,0.4096678,0.520807,0.3984324,0.5479427,0.5573946,0.46572644,0.4723097,0.43248725,0.56515896,0.46170852,0.41950914,0.54205096,0.50449646,0.54026985,0.49540794,0.48793602,0.53319335,0.5552437
402,0.3303295,0.42817378,0.64169,0.43158925,0.6046754,0.5302924,0.55879676,0.51542544,0.655203,0.43917838,0.4168245,0.4767149,0.4763677,0.54476464,0.6073643,0.4646715,0.70135266,0.5405607,0.41317797,0.42617524,0.4857982,0.6097876,0.37805843,0.53967136,0.59449065,0.5171572,0.521611,0.5414591,0.46807146,0.66177094,0.57267416,0.5564078,0.6243403,0.42103064,0.40695268,0.52293026,0.5319526,0.5815954,0.49453557,0.46863097,0.47733966,0.44027203,0.5733031,0.5336331,0.40829766,0.5236545,0.51882356,0.69806683,0.6439673,0.55424345,0.47935212,0.52251637,0.58559334,0.4249706,0.41222617,0.6426331,0.5015948,0.6082767,0.5132355,0.6347296,0.6307094,0.46457243,0.5575053,0.57831335,0.5307536,0.40489888,0.42708576,0.47309437,0.41015795,0.4218259,0.3791067,0.5392094,0.41799918,0.41879928,0.53576887,0.47226912,0.4987786,0.6218798,0.40680957,0.49815145,0.68127024,0.3945604,0.47184458,0.53684473,0.35132295,0.5825643,0.58171844,0.44118667,0.43101087,0.5814457,0.5363214,0.37716168,0.43320465,0.5821002,0.46235654,0.53579795,0.45269018,0.53472435,0.4619435,0.6620997
403,0.40072244,0.4433388,0.6115068,0.49087057,0.6637144,0.5713109,0.61852694,0.5266541,0.5898964,0.5184631,0.5372646,0.5887157,0.5072447,0.5652868,0.5039774,0.54018486,0.73866546,0.4742052,0.45742548,0.48300737,0.52666676,0.5680701,0.46961337,0.56330657,0.59853595,0.5994601,0.5336628,0.5299191,0.42120633,0.68097246,0.63210434,0.568874,0.63767195,0.4816702,0.46655083,0.6136682,0.61647713,0.5648127,0.48908132,0.5248265,0.5887537,0.5244523,0.584178,0.59434474,0.45235395,0.56323344,0.5483031,0.7166352,0.62323165,0.5875056,0.5216793,0.5319979,0.5459695,0.5232073,0.49758434,0.63361657,0.5475919,0.6124514,0.50662196,0.5966213,0.6243342,0.5529878,0.53720975,0.58564395,0.56079364,0.48788676,0.48764187,0.517579,0.43280518,0.477359,0.45411357,0.51937973,0.4841331,0.46862495,0.63223743,0.45207798,0.5508324,0.6622151,0.47673905,0.49879354,0.67127395,0.49710202,0.5379713,0.58509463,0.47606367,0.6186386,0.6641213,0.5085603,0.49030513,0.6539731,0.5458598,0.46036014,0.4152387,0.6405367,0.53123367,0.601059,0.47305417,0.59018064,0.48962116,0.66782355
404,0.41704544,0.48385772,0.44422385,0.684139,0.42447507,0.49661472,0.4919291,0.60324055,0.4801043,0.5880238,0.46018666,0.44391894,0.5598225,0.40305853,0.3766958,0.53030664,0.50780874,0.43745106,0.5116901,0.40483177,0.5897425,0.5502217,0.47294748,0.41852146,0.52511734,0.50459796,0.4614617,0.4781317,0.4553848,0.50189614,0.50685364,0.5328466,0.49605587,0.38978976,0.47264835,0.5001914,0.6128406,0.48051494,0.45798182,0.4801075,0.54369855,0.43713507,0.6569712,0.5241255,0.526462,0.58392656,0.43265224,0.43770885,0.4473586,0.52804434,0.5382398,0.51557094,0.42381898,0.4554214,0.4472459,0.50602865,0.4602185,0.51376355,0.42254668,0.43186682,0.4900187,0.5175964,0.4587214,0.5735128,0.5616894,0.5631935,0.46925604,0.53733575,0.4607014,0.5597385,0.5001012,0.5920855,0.5548443,0.49901193,0.5982512,0.3532015,0.4091959,0.54309344,0.39897984,0.498693,0.54915625,0.5253671,0.52111197,0.5069617,0.48570585,0.5341749,0.4729139,0.51338214,0.5356381,0.60279715,0.4952364,0.5916412,0.43554494,0.504081,0.40904802,0.6079145,0.5825193,0.4888194,0.46700394,0.44036525
405,0.5775567,0.43294638,0.3715555,0.44378558,0.25539076,0.28336692,0.43012577,0.46396655,0.43371183,0.652386,0.5364038,0.4725296,0.5552052,0.42925262,0.4880825,0.51336205,0.42624757,0.38759208,0.5069061,0.43484882,0.5617682,0.37125683,0.45244932,0.4120088,0.3118981,0.3527968,0.44310522,0.26941788,0.38350093,0.34008908,0.52718204,0.52459455,0.2953916,0.53382903,0.55483305,0.35839877,0.44344908,0.36196113,0.5068183,0.45102412,0.36756277,0.46610123,0.3254545,0.38654298,0.5351121,0.4219095,0.3884135,0.33265522,0.32722726,0.54613876,0.3637311,0.4639458,0.5388394,0.5421909,0.43806672,0.36652553,0.3810559,0.506365,0.42959744,0.43524724,0.31748205,0.36214325,0.38312632,0.43014696,0.3270831,0.49080482,0.6724387,0.3199008,0.5688354,0.4198978,0.49140233,0.3137133,0.5106732,0.38771224,0.4957172,0.26073456,0.47221607,0.42167547,0.6371418,0.42161936,0.46739113,0.59013045,0.53377837,0.40156418,0.5931277,0.34058347,0.3547334,0.4366535,0.4432894,0.6108494,0.3225497,0.42632073,0.45170423,0.40173578,0.3418448,0.44322884,0.44792828,0.44119364,0.3818434,0.3592999
406,0.5490548,0.48949787,0.54109836,0.6291249,0.5870761,0.47326857,0.5741229,0.507447,0.43837634,0.5737363,0.5890223,0.55328804,0.5407309,0.53780484,0.39724874,0.5306956,0.539814,0.4121182,0.50869006,0.5517842,0.521491,0.4867604,0.5450736,0.45267773,0.5098569,0.5723326,0.4968841,0.46373492,0.38550472,0.52740616,0.57681036,0.5662432,0.46805787,0.48457807,0.57409716,0.55083156,0.61650765,0.4360519,0.42977676,0.50490963,0.6107212,0.5159217,0.52688307,0.5531204,0.53658277,0.5916951,0.50624895,0.51631045,0.46938968,0.58608216,0.55349636,0.529601,0.45672986,0.60400987,0.5946325,0.4633654,0.5348373,0.5187335,0.44537258,0.48423862,0.55281067,0.55436504,0.4675742,0.46922013,0.5515903,0.5250864,0.51870114,0.53475654,0.45327923,0.54288673,0.51445097,0.5525962,0.54678226,0.5288844,0.6111151,0.44049707,0.49880743,0.57005286,0.5251577,0.48658818,0.5300685,0.5710223,0.5369631,0.51004,0.57251453,0.59210616,0.5518809,0.5499756,0.50658095,0.5253862,0.5552845,0.5474126,0.47017437,0.5141975,0.47464585,0.60269606,0.5627816,0.5687979,0.50881827,0.5244777
407,0.47865027,0.46629322,0.5183774,0.7129967,0.5252979,0.4943282,0.63742566,0.53078777,0.48569477,0.5249237,0.4881026,0.5026786,0.4992502,0.5477792,0.4193688,0.5360879,0.53419137,0.43418482,0.57908833,0.45520407,0.52583754,0.5280925,0.52766883,0.5384271,0.54686093,0.5816624,0.45978144,0.52972305,0.44614726,0.62728447,0.5870833,0.56852776,0.5675302,0.42584872,0.53081846,0.6109565,0.6258178,0.4883007,0.42087653,0.54564416,0.6065659,0.47439337,0.63939506,0.5864715,0.49254775,0.63585854,0.51461077,0.53524816,0.53438765,0.49636948,0.5632769,0.5296937,0.48028302,0.5799601,0.5445857,0.5827446,0.5256324,0.50497556,0.4740439,0.48691744,0.52853405,0.5679543,0.49467596,0.5487852,0.60013545,0.47228742,0.44481623,0.53642476,0.38657504,0.49944252,0.49698573,0.5447566,0.49949443,0.4809036,0.5748263,0.46744776,0.50427806,0.6172858,0.44397706,0.5325039,0.5372892,0.49199337,0.5047364,0.5674994,0.5121847,0.5647757,0.60682654,0.52062804,0.51561975,0.54199207,0.56037617,0.5417187,0.47809583,0.5738127,0.49206424,0.54161745,0.5310248,0.60508454,0.56948805,0.56532156
408,0.60821223,0.5161279,0.60763454,0.5798864,0.66551757,0.5478125,0.5664183,0.4763953,0.49456948,0.6664114,0.712651,0.6152626,0.5189929,0.53989935,0.40451717,0.61137426,0.6253276,0.52716804,0.47779208,0.56344676,0.5648302,0.5268874,0.4801743,0.38913292,0.55211854,0.5180706,0.56540906,0.50584656,0.4655468,0.56446886,0.5546347,0.4993648,0.37822086,0.5070457,0.6388269,0.58110744,0.62745774,0.49544582,0.52834797,0.6207111,0.6529681,0.59182703,0.48028266,0.50855327,0.5207156,0.5234877,0.59423035,0.55511296,0.4842656,0.61513436,0.57007873,0.57838225,0.39372027,0.55173594,0.5496735,0.38822398,0.6313561,0.44947296,0.41153085,0.37460434,0.628724,0.57665944,0.4302629,0.5262703,0.5553626,0.5708436,0.50303787,0.59876776,0.43262142,0.59913737,0.54263306,0.6166869,0.5879382,0.6223065,0.61720157,0.36552376,0.4801526,0.48091438,0.47702098,0.4315734,0.5476966,0.57042396,0.55419886,0.55298996,0.66594243,0.6262565,0.49978712,0.6741967,0.55030876,0.56000334,0.5045123,0.6354023,0.43986768,0.4552325,0.45861745,0.68241996,0.59001696,0.50521696,0.53156483,0.593381
409,0.50929034,0.52867407,0.5343516,0.4558861,0.55663294,0.5487661,0.47520196,0.50339437,0.49763328,0.3969657,0.47961855,0.44562876,0.495004,0.42685103,0.46670604,0.40821487,0.48165986,0.50736976,0.42102495,0.5434676,0.3508213,0.43160683,0.5366395,0.37823343,0.49002782,0.5281737,0.45542848,0.6096788,0.5150342,0.48967606,0.4675486,0.45412007,0.47903,0.4977193,0.46404862,0.39693815,0.41095722,0.5016013,0.43226558,0.46160272,0.5945562,0.5157839,0.47885454,0.44921255,0.5149852,0.4812282,0.4486252,0.5375037,0.4892358,0.5206762,0.48557466,0.42488205,0.39819637,0.45628864,0.503863,0.39338565,0.41833228,0.431266,0.4518003,0.47926944,0.49218878,0.42251766,0.5444411,0.44455498,0.5586338,0.47931916,0.3516001,0.60647506,0.49687952,0.44233552,0.48098963,0.6223042,0.5185057,0.5647776,0.39537126,0.56954944,0.4966073,0.4032104,0.45794603,0.43808174,0.4704424,0.42861044,0.41746813,0.5072844,0.43602115,0.5447969,0.43260065,0.46706527,0.43284965,0.36627805,0.5510851,0.5056986,0.57568634,0.38208932,0.5163351,0.60343397,0.5403172,0.4491271,0.5239161,0.44180518
410,0.50154907,0.54831535,0.56232715,0.5030594,0.5165142,0.46170512,0.37998587,0.49106443,0.6132256,0.43997926,0.44126427,0.42272493,0.57143766,0.4259259,0.5615126,0.3874461,0.47308844,0.5382001,0.45192236,0.4963893,0.47897375,0.4537696,0.43981212,0.44673106,0.48785198,0.3982464,0.48290873,0.6219287,0.5408898,0.42290664,0.49292612,0.43008995,0.39592138,0.50931704,0.53320515,0.3856631,0.42011848,0.51688045,0.51196855,0.41167536,0.52733016,0.4458624,0.530422,0.45424458,0.46266288,0.4621695,0.4375263,0.5167459,0.46469766,0.51457447,0.44778144,0.48291212,0.47375423,0.48312992,0.49080572,0.4056204,0.47480744,0.46155614,0.4466358,0.42040974,0.5524173,0.42048568,0.47623542,0.50226426,0.5620155,0.50250036,0.35043067,0.530457,0.52863544,0.40184146,0.46209854,0.58186007,0.46394157,0.5110833,0.46087468,0.5435652,0.4822548,0.42613024,0.40884912,0.4550163,0.4766264,0.36613768,0.43888924,0.42765617,0.48479056,0.495969,0.36292046,0.42506662,0.40036657,0.43131348,0.56596816,0.5505319,0.47967848,0.35629362,0.48426592,0.5950476,0.5278794,0.45126075,0.5304463,0.4751253
411,0.46504992,0.47483885,0.53535473,0.61230105,0.596472,0.48506927,0.50622594,0.46552593,0.4651757,0.47503945,0.46505234,0.4193856,0.47212303,0.43165043,0.3718932,0.46948218,0.49574906,0.47225344,0.4501263,0.42801532,0.45289955,0.47099468,0.46211517,0.3864194,0.52209,0.46833196,0.42944407,0.59134614,0.42572972,0.48641658,0.47853035,0.4416653,0.42131287,0.3879667,0.5153625,0.49257588,0.47552562,0.45427662,0.4147338,0.4165902,0.5831361,0.44026852,0.5185025,0.44752574,0.46251348,0.52844596,0.4579069,0.5420617,0.43119285,0.51974,0.534866,0.5167961,0.36544415,0.41093904,0.4922309,0.3643722,0.48412442,0.43540758,0.3883224,0.42788142,0.49186587,0.50808764,0.4867378,0.4738493,0.5544692,0.44812638,0.37275764,0.6109365,0.39086688,0.488764,0.4334522,0.58974844,0.5135604,0.4986615,0.45187214,0.4598384,0.44200218,0.5027143,0.40729418,0.40947315,0.5184159,0.44625825,0.41396567,0.504251,0.4430589,0.56131804,0.4545727,0.4920966,0.46010572,0.41739166,0.562515,0.48817065,0.46016788,0.41584536,0.48550466,0.5769372,0.5446205,0.4307273,0.48893288,0.5029879
412,0.45954406,0.34662062,0.3658102,0.33477947,0.41062644,0.27486706,0.38065088,0.4008821,0.4638718,0.5594614,0.57630813,0.414639,0.54215634,0.35014415,0.57238686,0.35883054,0.39116144,0.5271919,0.4122686,0.41351777,0.58616257,0.32753313,0.4523018,0.5148976,0.451625,0.23695835,0.5715735,0.22737774,0.44983447,0.3702428,0.3107611,0.34248507,0.33066893,0.6027261,0.68871343,0.37377816,0.2726006,0.3458869,0.53129846,0.2579795,0.28941154,0.491548,0.27406782,0.32613158,0.34585935,0.27243727,0.3165714,0.32471445,0.22373572,0.3988034,0.32986242,0.46579432,0.5629496,0.42440644,0.35527363,0.42301774,0.47996193,0.52929896,0.46799353,0.38492352,0.4346169,0.4495241,0.329352,0.42565978,0.26375946,0.470948,0.69176674,0.26644075,0.6760508,0.30605215,0.4753424,0.24278629,0.5475327,0.31019685,0.51675755,0.37840462,0.45626438,0.31298116,0.540777,0.34692103,0.34323245,0.5939167,0.4947811,0.21935987,0.5636775,0.33092272,0.28896397,0.36438513,0.43064153,0.3764751,0.3480569,0.32170743,0.35079747,0.36716765,0.32263154,0.31869513,0.39489353,0.31473404,0.29548973,0.40317446
413,0.44106096,0.3753696,0.54727626,0.2849956,0.59327364,0.47753105,0.3888328,0.31435668,0.57622766,0.43455696,0.44946307,0.45959088,0.34639025,0.46316284,0.42038718,0.4368733,0.5655403,0.49719375,0.4450076,0.38685432,0.51367307,0.5280349,0.35483888,0.5252423,0.4773943,0.39233688,0.61220574,0.47835708,0.43492335,0.56760764,0.39607722,0.31678748,0.423001,0.54331803,0.48443836,0.5116231,0.38847512,0.574502,0.46826342,0.45662794,0.39415354,0.46559894,0.27577233,0.3699025,0.30619195,0.38516915,0.47259298,0.5627538,0.5338204,0.43144208,0.41863137,0.4558168,0.48631495,0.36676168,0.36298555,0.36214665,0.5251683,0.44148707,0.48824868,0.46085852,0.5657202,0.42265046,0.51006746,0.4774336,0.4211137,0.39093083,0.5118056,0.36847037,0.49732244,0.39076245,0.3985775,0.351682,0.39362466,0.43234614,0.42002308,0.40586728,0.46230084,0.35844946,0.4331153,0.37963325,0.54766613,0.4332896,0.4937221,0.38835505,0.39133126,0.4277361,0.4577843,0.4358185,0.3779515,0.40327197,0.39766973,0.33156472,0.37604672,0.48200467,0.49482572,0.3994152,0.37726194,0.3236576,0.41103876,0.58217466
414,0.46830523,0.53619564,0.6141747,0.56847924,0.60154235,0.5520569,0.50517714,0.5171472,0.59837866,0.43544012,0.44028515,0.3980505,0.5389537,0.47446433,0.49537846,0.41150737,0.5478355,0.5895609,0.45850486,0.43851417,0.44628066,0.5276763,0.5006472,0.46816897,0.52022165,0.53066045,0.46610543,0.6678052,0.55009663,0.5471003,0.5570432,0.5129944,0.5425034,0.39176935,0.5465436,0.4885469,0.48651707,0.5333149,0.44634742,0.45626292,0.56582594,0.4552888,0.56707585,0.48957464,0.4809081,0.54862154,0.5050262,0.6225729,0.5431564,0.5786412,0.4904866,0.5276616,0.52370775,0.45915917,0.4685044,0.5095043,0.5044431,0.4887219,0.43258038,0.5496021,0.54807794,0.44034016,0.550079,0.52987427,0.6318581,0.4182858,0.36600602,0.5672677,0.45047045,0.4631297,0.43252826,0.62915826,0.4956149,0.53678364,0.48594102,0.5995853,0.5143575,0.51953113,0.44908118,0.47965264,0.5730244,0.4097057,0.42061228,0.5270084,0.46053132,0.5726904,0.4738773,0.46343547,0.45212325,0.41530353,0.6038154,0.502217,0.49566954,0.47359458,0.510207,0.6046224,0.5100596,0.49382892,0.54754376,0.5629748
415,0.61772764,0.6737473,0.39320606,0.31847298,0.41749358,0.5249298,0.5152664,0.30144048,0.36637282,0.461893,0.5387314,0.58230245,0.37590465,0.7010772,0.44205564,0.4948895,0.34272882,0.425788,0.63607585,0.5735531,0.47997457,0.6644038,0.48161054,0.60862815,0.32753307,0.55322653,0.5480499,0.39847383,0.6660259,0.66948366,0.4678616,0.30025405,0.5460027,0.61336577,0.44120657,0.54803973,0.5622979,0.6663369,0.5863155,0.59195256,0.3947724,0.48458242,0.4915948,0.5139043,0.4169109,0.5333585,0.69134384,0.31665942,0.6551274,0.49040222,0.44900817,0.34145933,0.64279,0.6031307,0.42681363,0.691558,0.6310409,0.38988668,0.6771635,0.507865,0.6279701,0.5003798,0.5695603,0.35234037,0.52991277,0.3451624,0.5199934,0.2788884,0.44994128,0.516422,0.65071285,0.37283233,0.44164574,0.59680504,0.37196478,0.7242173,0.4677384,0.39525676,0.40815574,0.63879174,0.35700214,0.33362097,0.5954504,0.42027193,0.6035279,0.34684032,0.5376294,0.63744575,0.5771602,0.39937222,0.47561544,0.69824743,0.68434304,0.5850011,0.59820354,0.3231257,0.28755903,0.5739192,0.59660655,0.5450832
416,0.4455724,0.45004413,0.5075998,0.41170603,0.55344856,0.5688923,0.57027864,0.5523584,0.57430613,0.5428401,0.61590576,0.61356163,0.5131321,0.48951322,0.5215044,0.56214595,0.6270513,0.4384088,0.41916543,0.5459449,0.43482488,0.5228076,0.5439235,0.48439902,0.521298,0.61464953,0.5702901,0.39194387,0.45912337,0.59711885,0.6171169,0.6160339,0.59862113,0.51471514,0.3565166,0.5130517,0.59638274,0.53827393,0.48466867,0.5582261,0.6072843,0.5047989,0.5545794,0.5816394,0.60833806,0.54876125,0.49131304,0.578359,0.60922956,0.6171255,0.47994462,0.43437278,0.53088874,0.5781883,0.5744074,0.5847235,0.48746783,0.60707045,0.5680078,0.64562196,0.6134604,0.46430078,0.60466015,0.51616585,0.51193845,0.52322674,0.5638652,0.5391826,0.513003,0.5385774,0.49691087,0.5381926,0.5661241,0.55951536,0.51504016,0.43815345,0.5672933,0.5788057,0.5272679,0.49123532,0.61257327,0.55743444,0.56718755,0.5437803,0.5272205,0.56789625,0.60237426,0.49610102,0.45682672,0.63412315,0.5208397,0.5020704,0.513292,0.5949228,0.5018729,0.64681935,0.47598517,0.5843416,0.42037266,0.5361735
417,0.392779,0.49647194,0.5836203,0.61369723,0.4703592,0.48280454,0.5353825,0.595526,0.5554698,0.41827142,0.4215324,0.35884398,0.5789418,0.44003293,0.5488031,0.42947388,0.48046887,0.5142557,0.43898803,0.49894196,0.47789708,0.4662093,0.46936902,0.45961648,0.5325888,0.4485796,0.39264324,0.590823,0.5104934,0.48395956,0.51560706,0.53686976,0.53161144,0.41356438,0.47276464,0.4577098,0.44998187,0.48072255,0.42680103,0.40391964,0.5374484,0.40024686,0.6032668,0.525889,0.4390532,0.53829634,0.36609203,0.5858103,0.46260637,0.4669804,0.4985323,0.57943654,0.4560072,0.4746768,0.49307707,0.5302103,0.47904435,0.51548624,0.45381016,0.49423805,0.5439695,0.47468144,0.49630934,0.4807217,0.5425755,0.47559232,0.3397938,0.53396153,0.47314897,0.42784318,0.40282664,0.6326113,0.4617629,0.46601766,0.51308477,0.5325434,0.4803108,0.54974806,0.40661597,0.5056698,0.5140871,0.41156447,0.41216773,0.48962116,0.4055141,0.5493173,0.49280703,0.4334455,0.4084371,0.4481134,0.56460655,0.4854446,0.46732694,0.4740035,0.4362882,0.5509974,0.53983265,0.47830087,0.52399874,0.4704597
418,0.50010407,0.446729,0.37370723,0.29144406,0.30805683,0.2384341,0.2784397,0.45374468,0.4903872,0.50313777,0.44000858,0.3258579,0.5876034,0.3036086,0.5637934,0.31700894,0.33299065,0.41980502,0.45175412,0.3657716,0.53530425,0.2959943,0.3925224,0.39186788,0.37853253,0.20795521,0.49399966,0.41270632,0.4721068,0.27775115,0.3832065,0.3927273,0.27439028,0.5829357,0.5900636,0.32557642,0.27981156,0.36062202,0.48305082,0.30083683,0.31055975,0.386576,0.25881037,0.36169386,0.5493891,0.37290746,0.3497751,0.33240762,0.27684644,0.47252804,0.2707819,0.5252919,0.59965646,0.44987774,0.39713293,0.36410457,0.33440346,0.5048403,0.40220246,0.36604476,0.28691053,0.40641326,0.3662975,0.4282698,0.34063554,0.49355924,0.5509021,0.3526339,0.6059541,0.30767608,0.46352863,0.27459437,0.43048638,0.36636025,0.36402982,0.41070086,0.44854414,0.33137122,0.565505,0.3955192,0.31412387,0.45181042,0.4216866,0.30342782,0.4601252,0.38228616,0.19385129,0.3959999,0.41293013,0.38808465,0.37844288,0.33445054,0.46512944,0.24571007,0.39735022,0.36479706,0.45334086,0.3602323,0.42589647,0.3128465
419,0.5693213,0.40873882,0.34142616,0.3069093,0.2956394,0.23416033,0.2573565,0.29709017,0.39590693,0.6440711,0.5691762,0.42392272,0.6174572,0.35136354,0.4809013,0.36631054,0.36924955,0.38096756,0.40938264,0.49066013,0.4745553,0.29154402,0.4867094,0.30157414,0.24670255,0.4088537,0.51697004,0.22480237,0.47361726,0.25884074,0.49187386,0.49553433,0.19182438,0.51979625,0.50739473,0.20005482,0.37625098,0.32831314,0.45192432,0.3024284,0.33200032,0.3455699,0.21408962,0.3253603,0.5484071,0.29041642,0.3633961,0.3062744,0.28758663,0.5200031,0.27713788,0.46697,0.5264036,0.51585543,0.45786586,0.36582088,0.3794682,0.5550914,0.50935256,0.38151324,0.29918593,0.33690685,0.41663694,0.43600446,0.3561861,0.50973403,0.6245713,0.29678398,0.5977011,0.3371209,0.5476243,0.31518877,0.47588122,0.44476435,0.4957466,0.43512893,0.47613892,0.31868494,0.50729024,0.36744857,0.25885987,0.45582998,0.5085814,0.29644492,0.5543448,0.3222638,0.20143378,0.40535384,0.40307224,0.44724983,0.34626448,0.47147292,0.45065686,0.25401446,0.37848324,0.42831114,0.43672457,0.48386055,0.3266492,0.28148162
420,0.33617848,0.40119803,0.5966405,0.45502537,0.49557406,0.5212777,0.49956435,0.45363876,0.56392753,0.41231668,0.37881947,0.47064596,0.42820203,0.5003255,0.5125151,0.46630722,0.64383614,0.47920406,0.3966152,0.35214072,0.46763366,0.5957382,0.35269612,0.49224514,0.538621,0.4571188,0.4445634,0.5383419,0.4467268,0.5914106,0.52234674,0.5124392,0.519963,0.3226813,0.41468525,0.48235622,0.5033212,0.5452428,0.47973686,0.40074274,0.39548314,0.40441626,0.5214026,0.522103,0.3705172,0.53667057,0.4666273,0.6517529,0.5588499,0.5008607,0.4549926,0.5177653,0.51615196,0.38979262,0.4445454,0.5737705,0.43030703,0.5171015,0.4748159,0.55872655,0.56935287,0.40227312,0.5577865,0.5726496,0.4582201,0.3779106,0.3967286,0.4476198,0.36608952,0.41187775,0.38281608,0.5173701,0.38247514,0.39891863,0.47374418,0.45582598,0.45519823,0.5581977,0.36551064,0.47425282,0.6369692,0.40147078,0.4189184,0.4902808,0.36940277,0.5142517,0.5596951,0.38577318,0.4183172,0.5607065,0.4720489,0.3742296,0.39723957,0.53651243,0.46477526,0.5068194,0.41176778,0.47058946,0.43947566,0.62526345
421,0.50632334,0.5717442,0.535685,0.64630294,0.50092006,0.5887401,0.49983776,0.60843456,0.5505121,0.52387506,0.49271947,0.4559092,0.56196034,0.48649094,0.48494977,0.4979872,0.4593178,0.5175176,0.5135555,0.49886397,0.44376647,0.5120615,0.56000555,0.41546744,0.55033493,0.6301307,0.43848255,0.5990875,0.50435936,0.4397574,0.61185205,0.6073543,0.54587185,0.39415592,0.469898,0.46147835,0.56737447,0.5375061,0.41653126,0.5421839,0.6048577,0.5126692,0.59840035,0.4959653,0.590249,0.6309114,0.50519073,0.5285447,0.5849519,0.6353172,0.5581826,0.510045,0.46863446,0.5364497,0.5768721,0.49670285,0.43645296,0.5176179,0.46450287,0.5773523,0.49776274,0.45890892,0.54863787,0.5313473,0.67954,0.5265859,0.44311887,0.6259541,0.49176735,0.5644165,0.53609455,0.6557003,0.58215845,0.5947721,0.43137228,0.5225255,0.5252299,0.5584581,0.48231465,0.5234201,0.5355125,0.504102,0.48082104,0.59727323,0.5360946,0.5736947,0.46840733,0.5047002,0.549227,0.5269282,0.5865729,0.5841694,0.5915014,0.48517096,0.47430867,0.6242261,0.56842136,0.55794644,0.56229866,0.4580811
422,0.5597683,0.4907301,0.40453124,0.72396827,0.42586756,0.5800305,0.46441382,0.57873863,0.47638804,0.650463,0.53870386,0.4933275,0.48352084,0.5165805,0.35103875,0.5470102,0.4394481,0.4507766,0.6389612,0.4314303,0.4793702,0.5259284,0.5640212,0.42873925,0.55363965,0.64298415,0.42015696,0.52740633,0.42317587,0.4614886,0.6042928,0.60503113,0.53507996,0.35299802,0.4563232,0.5103115,0.67702866,0.4864385,0.35698092,0.6213404,0.6370499,0.44470626,0.6342552,0.54560363,0.6745286,0.68659365,0.55733764,0.4398203,0.5197318,0.6525343,0.56462836,0.5449545,0.49538118,0.6448448,0.6048528,0.4982401,0.4361366,0.49873617,0.4144299,0.51214814,0.45982903,0.4982327,0.52470696,0.54067487,0.69758284,0.5422794,0.57799554,0.5898251,0.4737711,0.62337714,0.56306577,0.57607293,0.6233157,0.55259347,0.4597498,0.42009246,0.5322993,0.6507244,0.5094106,0.5868355,0.49501312,0.62943566,0.54991645,0.59973216,0.61489177,0.54440355,0.55136216,0.5630833,0.6271721,0.59117377,0.53691363,0.6520288,0.6422761,0.5049098,0.4257084,0.58008385,0.55349994,0.6539143,0.5889828,0.46062595
