Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
C8-A27A,0.86685413,0.8466504,0.4154623,0.85500866,0.10328327,0.49487746,0.13128453,0.9458449,0.8346838,0.8260517,0.060776733,0.4710867,0.4779598,0.12133284,0.91960865,0.41173822,0.28356993,0.64244294,0.5654499,0.88309026,0.07966881,0.34133953,0.105348304,0.09734878,0.91075563,0.44539893,0.30900186,0.85301626,0.93490696,0.07542608,0.9417765,0.12419158,0.9265244,0.9509432,0.0881346,0.87807417,0.062615864,0.8813307,0.073040225,0.8666409,0.68485993,0.51728296,0.67080355,0.35059685,0.1227023,0.89978045,0.979151,0.03669953,0.6985146,0.96959555,0.89060754,0.81329215,0.085902445,0.75890833,0.83466315,0.17303334,0.9654878,0.02855049,0.10526922,0.03568681,0.6937479,0.19098817,0.93426347,0.8503102,0.05734274,0.568263,0.8692738,0.9019376,0.8769543,0.94634855,0.5800182,0.8917819,0.536674,0.4266725,0.50737596,0.27879483,0.1699148,0.4451205,0.70884037,0.028726395,0.7264967,0.23196281,0.52096415,0.33221275,0.33383667,0.9596202,0.2051084,0.21227276,0.7775572,0.25234094,0.086441964,0.36062902,0.3940416,0.43486,0.5501826,0.7416645,0.59960616,0.580002,0.29228538,0.3117297
C8-A27B,0.8856252,0.59329844,0.26924008,0.9601,0.5369406,0.9135602,0.8525329,0.43738192,0.959244,0.8683372,0.07273494,0.7849372,0.87814933,0.080958284,0.3572235,0.820933,0.7460461,0.12714797,0.31258145,0.2526367,0.5955613,0.3830942,0.7677079,0.9409542,0.7406441,0.06503522,0.388139,0.11723413,0.8045279,0.4485981,0.82594115,0.15037608,0.26658073,0.2228258,0.1448524,0.06597979,0.41968971,0.4858451,0.84221005,0.67704916,0.03455186,0.94265056,0.57595485,0.31924,0.86935616,0.4577185,0.8999666,0.6243988,0.10207549,0.81618595,0.2504741,0.03967496,0.28186256,0.22108303,0.068017416,0.76038903,0.083762296,0.9180992,0.09488525,0.7555816,0.69942147,0.3127775,0.72899675,0.14707059,0.76114655,0.63928366,0.778695,0.92697966,0.3504241,0.9071094,0.0797297,0.751912,0.8012303,0.4687786,0.4439619,0.10074415,0.24224046,0.067880325,0.08755037,0.851673,0.884825,0.15604843,0.69438404,0.8273903,0.46252155,0.8876572,0.11921309,0.54567504,0.0793043,0.1273089,0.80752206,0.18034732,0.6024589,0.925562,0.6234175,0.93315905,0.14981334,0.75150824,0.16457105,0.6493794
C8-A3M7,0.18721779,0.6536474,0.5457871,0.16679421,0.31885672,0.41276026,0.92041075,0.6568726,0.08801976,0.19243926,0.33949515,0.28051388,0.85661066,0.89548784,0.67108,0.6992984,0.3579461,0.42838043,0.35141176,0.75851274,0.7621059,0.15212345,0.5266984,0.15471709,0.88764244,0.6979181,0.7490934,0.7198152,0.46134198,0.6594164,0.89515245,0.64550567,0.3032708,0.37242186,0.46556008,0.50803065,0.38113678,0.16791347,0.7839322,0.18359528,0.35801452,0.72370386,0.91657245,0.34743255,0.5352037,0.2199576,0.17761761,0.86753666,0.57229125,0.74381495,0.20100725,0.5033384,0.5565096,0.15501258,0.9018667,0.3030296,0.25159252,0.6611141,0.5189731,0.16188705,0.68272024,0.8265921,0.8897493,0.80474365,0.2743949,0.39303482,0.7117816,0.56257665,0.66914487,0.65913486,0.8660327,0.39640528,0.49571466,0.17188673,0.25051963,0.8876281,0.83351314,0.52623975,0.8141877,0.44078094,0.28082743,0.18293622,0.20434454,0.25397208,0.9015372,0.87223077,0.8360951,0.38750303,0.23543891,0.45761544,0.7416414,0.736992,0.7555144,0.8204667,0.3052748,0.83324075,0.29720557,0.48684686,0.2332384,0.82481194
C8-A3M8,0.48955023,0.8839067,0.43650365,0.22729328,0.51820326,0.55616015,0.06494825,0.69117725,0.45282102,0.45399752,0.38072276,0.8280288,0.5995344,0.5561236,0.80653894,0.14171188,0.10800983,0.8398149,0.66745067,0.44968548,0.1590809,0.42355177,0.047468368,0.22108589,0.45506594,0.42769694,0.45552424,0.4799263,0.89039636,0.7302916,0.18408163,0.9534019,0.879841,0.12149629,0.6381415,0.6515876,0.25982037,0.6003412,0.4630543,0.4679383,0.19790831,0.63350606,0.7033397,0.68111455,0.4792809,0.43002325,0.8912155,0.6898617,0.4925986,0.19101317,0.8077504,0.11330825,0.051799484,0.17975634,0.7449925,0.539715,0.7444639,0.29835612,0.64185447,0.66716087,0.31477338,0.5584938,0.64775115,0.17925273,0.6785314,0.5423546,0.44706064,0.319696,0.7589036,0.90719366,0.8946382,0.33899164,0.40573612,0.92413425,0.6756706,0.36988074,0.49985898,0.84779,0.42445812,0.60892344,0.32315803,0.3171873,0.26021406,0.7096053,0.7981315,0.7694937,0.8954777,0.75603217,0.9144307,0.82549036,0.1268012,0.8921987,0.46840042,0.1799862,0.8086075,0.09363337,0.7832753,0.6665933,0.48066702,0.42561924
D8-A142,0.2971918,0.86312807,0.6471293,0.861491,0.26917118,0.1346345,0.37821913,0.089671545,0.51122314,0.41725034,0.40864626,0.6856681,0.36992627,0.8579624,0.14212774,0.8974775,0.49028572,0.590714,0.22384164,0.4204743,0.46908492,0.3823276,0.15988314,0.85204333,0.74379355,0.84917986,0.8758103,0.32497865,0.2775042,0.22352996,0.4430578,0.43325353,0.26867846,0.18672878,0.19991739,0.3750112,0.39965945,0.88690776,0.6377257,0.34041327,0.5881216,0.14845571,0.934005,0.27801898,0.77826726,0.5970041,0.7764911,0.42577463,0.7835874,0.6097009,0.9399359,0.8873228,0.6641625,0.46573538,0.25025958,0.7513263,0.7465207,0.10876099,0.33963844,0.11545752,0.84471583,0.8050879,0.3680577,0.67768514,0.14907873,0.95032954,0.3426504,0.39124143,0.21890862,0.17397046,0.73609865,0.33149204,0.80632186,0.3935462,0.56745374,0.37955895,0.8439364,0.5317018,0.39095223,0.74291694,0.32075262,0.8057195,0.7399474,0.22746184,0.64467597,0.61704946,0.89979035,0.29667196,0.23887852,0.34493172,0.8234279,0.26611936,0.6838753,0.34334546,0.7003787,0.4440416,0.66943717,0.6968396,0.61009264,0.50672996
D8-A143,0.9246019,0.61321527,0.033837646,0.93919575,0.788948,0.834126,0.77232325,0.9352387,0.44616416,0.4024372,0.16516319,0.44605616,0.19601248,0.8675809,0.13069806,0.076291256,0.85862726,0.32977822,0.09455481,0.2079039,0.39141166,0.18320261,0.6182448,0.71279603,0.7980039,0.9323692,0.111535735,0.47893333,0.16794412,0.11727205,0.95249486,0.17038569,0.43084154,0.81116664,0.43752542,0.4781259,0.17264503,0.82766354,0.8740016,0.939183,0.79723024,0.2034983,0.45264757,0.5520708,0.8785914,0.3902229,0.85277617,0.66835135,0.4261679,0.93362224,0.75821,0.5965854,0.050289772,0.69712585,0.49625322,0.12844712,0.49172083,0.44885272,0.9634546,0.9350517,0.66374785,0.098266825,0.21999629,0.07348341,0.73795295,0.95910466,0.057546988,0.13530263,0.278164,0.123368725,0.55495363,0.1877661,0.22616933,0.34387857,0.90771455,0.943653,0.8516701,0.94953585,0.62553316,0.21552622,0.5897033,0.37635347,0.62526935,0.10871555,0.7929036,0.42476436,0.06873006,0.67695904,0.6501599,0.2225741,0.9244373,0.82940894,0.12416396,0.6591444,0.70752466,0.26700723,0.57728034,0.85916233,0.107338496,0.65167564
D8-A145,0.24297263,0.22455862,0.7260204,0.11002471,0.5360877,0.1134069,0.8515684,0.9184818,0.18553296,0.046094052,0.44222534,0.72598034,0.2050718,0.52130574,0.93883884,0.24966562,0.44929826,0.23002021,0.65190554,0.76058424,0.48847643,0.6377711,0.6347301,0.12739903,0.68218946,0.84401184,0.72006,0.7578509,0.5825973,0.7308428,0.14089705,0.5832253,0.6420842,0.82899296,0.069151536,0.9454744,0.678677,0.3876697,0.5531764,0.72620416,0.35404366,0.39856327,0.47835478,0.82917976,0.679916,0.17457505,0.288405,0.88872486,0.74606436,0.22865027,0.74410224,0.14868504,0.6667947,0.14428645,0.8865771,0.13917606,0.47826502,0.9491153,0.79510826,0.5788938,0.8527932,0.34949312,0.8288306,0.29042074,0.38370815,0.3765297,0.71857363,0.17059585,0.31694782,0.47767472,0.7458451,0.3295281,0.9052051,0.61065984,0.07537107,0.04220308,0.58726794,0.9159672,0.8732792,0.46809024,0.768923,0.68931556,0.0982534,0.3030162,0.60178655,0.856351,0.6621455,0.85120595,0.42512172,0.17151129,0.644894,0.6432601,0.50447154,0.26522076,0.13679007,0.7044756,0.5354866,0.12033853,0.8036604,0.75783676
D8-A146,0.17267805,0.436108,0.83691984,0.41099164,0.56489795,0.48489118,0.67091763,0.63477093,0.2591729,0.2146202,0.32513613,0.613982,0.5768012,0.75593865,0.42348012,0.56193876,0.40633774,0.3517533,0.59705544,0.6272589,0.7676184,0.68550676,0.19538878,0.28713804,0.48642176,0.32441202,0.8255776,0.5179211,0.5623316,0.6816393,0.27462727,0.61411405,0.5964254,0.66637385,0.59474194,0.4949639,0.58542585,0.30380636,0.36669195,0.4151178,0.65225714,0.59342146,0.7763262,0.84002554,0.37200052,0.40174785,0.6258746,0.37940693,0.85581315,0.58688676,0.7997028,0.20303896,0.83021015,0.71949446,0.50389373,0.50911987,0.7627162,0.58582205,0.8333883,0.25612995,0.62119305,0.5193176,0.49166456,0.4585614,0.70844966,0.64981395,0.29949242,0.13675576,0.42096186,0.38020566,0.8845843,0.46570462,0.6130047,0.47255507,0.17948864,0.5999687,0.49121943,0.782877,0.70292795,0.7289425,0.29221004,0.69013125,0.3936341,0.5157862,0.4534497,0.7713311,0.82157296,0.3688485,0.48486763,0.40420163,0.2320221,0.54209375,0.9304929,0.39192897,0.19558497,0.26296946,0.37436235,0.5302645,0.7408681,0.45112365
D8-A147,0.70146334,0.7022623,0.15488566,0.8765894,0.057190843,0.3434184,0.85897404,0.460308,0.95424926,0.6882809,0.3130629,0.9014853,0.5751945,0.20923457,0.10427347,0.80900013,0.72687435,0.05868966,0.329379,0.2733792,0.2809952,0.8845997,0.088388756,0.8159103,0.7939869,0.49788088,0.5389448,0.08329587,0.5837991,0.5853256,0.28910974,0.20455995,0.52555037,0.83438504,0.18042699,0.60890585,0.4673336,0.8198221,0.71967703,0.44742838,0.53631103,0.78273636,0.077203885,0.39836827,0.8116377,0.5918311,0.9332255,0.7720529,0.72394586,0.27115238,0.7325711,0.4951824,0.77879375,0.21277815,0.20712101,0.28510013,0.4418602,0.33711067,0.31409374,0.95979846,0.35633397,0.22092554,0.053818114,0.5333842,0.09493952,0.86176026,0.88757455,0.80330133,0.3325625,0.39650783,0.300439,0.51235235,0.1447447,0.8304095,0.67178637,0.56478786,0.95516443,0.38517398,0.47479877,0.7571198,0.8399808,0.7607237,0.90145516,0.13895983,0.8449188,0.8429874,0.3418026,0.75586283,0.12567158,0.16660535,0.37607157,0.07553165,0.7595885,0.83349496,0.676563,0.77670586,0.4654215,0.80298144,0.32752103,0.4854657
D8-A1J8,0.72121006,0.044258546,0.5060004,0.91695094,0.9394603,0.9620241,0.5230669,0.45575494,0.42176735,0.09175796,0.41480464,0.4225176,0.5647502,0.109210774,0.1775856,0.8037836,0.07736877,0.17990035,0.41454852,0.8119997,0.5576243,0.8187676,0.89957076,0.08956829,0.8865489,0.0846284,0.4933851,0.21718857,0.26976034,0.12885335,0.7741971,0.83525825,0.8566616,0.5100219,0.3236958,0.351367,0.16738006,0.62623805,0.17092526,0.40876907,0.8316217,0.5179152,0.21788333,0.8182515,0.5158042,0.69653094,0.840398,0.20529342,0.12546426,0.92135096,0.45324898,0.3386895,0.58182836,0.7755533,0.81851876,0.16022763,0.4589105,0.7507755,0.9340162,0.1640534,0.8081569,0.060437247,0.37291,0.8991945,0.7057003,0.5910642,0.77772,0.46006384,0.58581406,0.92166746,0.6744134,0.702962,0.48883647,0.2851885,0.052877374,0.80430305,0.78296334,0.26588327,0.5641838,0.41563484,0.88682246,0.76511174,0.39045817,0.92090535,0.13415927,0.84450173,0.10612564,0.053336214,0.6525136,0.57980615,0.24091649,0.37617323,0.8693958,0.9392841,0.5480217,0.80595654,0.07210699,0.1641948,0.20821393,0.48355484
D8-A1J9,0.3945213,0.27415115,0.18955976,0.7564433,0.9182674,0.8516033,0.21974415,0.11506231,0.43501306,0.07991075,0.076543674,0.35767716,0.0629285,0.2982769,0.5203076,0.8450473,0.22918837,0.77623016,0.14834052,0.52953804,0.14955619,0.86502826,0.4366053,0.27282584,0.4163335,0.94832486,0.28220907,0.7317304,0.4001804,0.106251225,0.48628417,0.9371217,0.8949088,0.30767,0.5740613,0.5931313,0.62840235,0.27676266,0.8379719,0.38411808,0.91574365,0.5264654,0.28657147,0.8782613,0.87883806,0.17537911,0.9192737,0.24499528,0.715933,0.77594024,0.21640122,0.80439436,0.20254087,0.8004034,0.78863174,0.81561,0.88498914,0.846995,0.5796464,0.1563363,0.5061186,0.09142661,0.12777123,0.13305838,0.5789431,0.7131305,0.069774956,0.20605993,0.15629359,0.78315026,0.91652024,0.39479703,0.41814822,0.9679873,0.29833865,0.934641,0.8449458,0.9288766,0.2030256,0.48029262,0.3177626,0.7833106,0.65215594,0.7945437,0.39601082,0.26698172,0.5526179,0.68060553,0.5836052,0.22084726,0.8934145,0.7489296,0.33642903,0.7979095,0.06527121,0.80479896,0.79430497,0.1166121,0.1826677,0.8882787
D8-A1JA,0.76391065,0.22520712,0.08532171,0.7202975,0.66878176,0.86851954,0.35114002,0.056881562,0.1689054,0.07341499,0.39644969,0.49763173,0.44903386,0.35597697,0.87763554,0.85509217,0.091472074,0.40517092,0.08518542,0.2983356,0.22751872,0.8737278,0.9021773,0.31191844,0.6977999,0.8298856,0.40635535,0.87982476,0.47950834,0.09617346,0.79565644,0.7092047,0.9310043,0.69843954,0.44486403,0.29180795,0.09656875,0.5669654,0.6896974,0.270763,0.88655967,0.85569257,0.1632756,0.8036979,0.93195844,0.32891196,0.76539403,0.05252822,0.866224,0.9172282,0.76748765,0.7589112,0.114947185,0.89578056,0.83070946,0.80308145,0.6984079,0.9526219,0.590019,0.08508077,0.15711935,0.05770658,0.106547445,0.07852207,0.8450905,0.9107116,0.10528366,0.8561462,0.16471335,0.95834243,0.6081939,0.88723874,0.018317612,0.2709875,0.096281864,0.9297666,0.953279,0.16035077,0.15065011,0.12836245,0.6322741,0.47306955,0.8969416,0.93900084,0.23163435,0.24379778,0.16198693,0.3535212,0.326694,0.039043877,0.8285775,0.15090245,0.29412523,0.9652268,0.15118101,0.44392824,0.44133997,0.075041115,0.055074647,0.8264029
D8-A1JB,0.42451316,0.6564775,0.7443106,0.33799988,0.47198394,0.7194691,0.739346,0.9194584,0.4804976,0.17744644,0.51108855,0.79974693,0.7352878,0.5323873,0.6709532,0.87279236,0.1783872,0.4223852,0.8181486,0.7869259,0.5499792,0.8599005,0.87706184,0.17308798,0.17368172,0.50943655,0.3575361,0.29917824,0.804545,0.4814022,0.43723875,0.73480475,0.77603936,0.8578656,0.30891138,0.27541605,0.31228986,0.65454894,0.57443285,0.18493044,0.41621453,0.46700317,0.46323514,0.7989059,0.22795786,0.7527942,0.5955863,0.88744324,0.54954547,0.5330142,0.5488119,0.4362805,0.73925185,0.27975804,0.9465407,0.079558834,0.34748185,0.680062,0.75791925,0.55048996,0.62013614,0.4676162,0.5053607,0.8379023,0.48548198,0.57843727,0.43820184,0.6269437,0.36281753,0.9030343,0.40384707,0.44552135,0.33380777,0.48983487,0.43600315,0.17474657,0.3844749,0.77000415,0.6682911,0.31405598,0.39182138,0.4000334,0.3026935,0.43937916,0.41434377,0.39423144,0.77465874,0.54612243,0.3241789,0.4558635,0.36425495,0.3395344,0.5817918,0.79766524,0.39327195,0.66978484,0.46857113,0.6176616,0.46877044,0.78964573
D8-A1JC,0.49275595,0.35768473,0.53616136,0.536121,0.40414524,0.613542,0.18147388,0.37898606,0.5074856,0.51684177,0.33203107,0.63605314,0.6560985,0.28763542,0.6680242,0.844182,0.29479253,0.63407564,0.8064953,0.5235914,0.20063668,0.73790187,0.43063855,0.5151905,0.4038206,0.6419831,0.46636644,0.71132374,0.829574,0.081156746,0.5629687,0.8259963,0.8113647,0.43943772,0.23981752,0.66528463,0.90026915,0.583555,0.17413697,0.78725463,0.72115535,0.085638344,0.45165136,0.9277482,0.6815345,0.8296137,0.9371464,0.30950314,0.20138256,0.6351736,0.8598887,0.45287216,0.29084748,0.56666815,0.95718586,0.1904557,0.9394558,0.6749697,0.8950982,0.8859769,0.2276229,0.22007988,0.076646805,0.4649037,0.15371743,0.6936131,0.4602011,0.58412534,0.8217888,0.6592944,0.19562441,0.7184899,0.71095216,0.82466054,0.39828807,0.34692568,0.2888334,0.4209956,0.44973058,0.5158057,0.063151196,0.79072917,0.46665797,0.3030393,0.12481341,0.37481844,0.33034647,0.61476886,0.55724835,0.8871732,0.2013655,0.60331124,0.6380226,0.74020416,0.48945814,0.6781863,0.45082855,0.53555423,0.69907916,0.082615584
D8-A1JD,0.6795651,0.5127828,0.2447263,0.4921438,0.8912566,0.29828158,0.6022372,0.08684776,0.5982749,0.8506936,0.30205983,0.1219422,0.51561475,0.35098165,0.46488526,0.72860277,0.5263963,0.4484039,0.79035056,0.47181994,0.58199114,0.8062154,0.8363646,0.8856556,0.39251587,0.43048957,0.33846447,0.77877784,0.29726085,0.6445774,0.43880185,0.67573494,0.45654088,0.4055525,0.47893357,0.41594958,0.8001808,0.59096324,0.41384485,0.5608985,0.8772447,0.3840595,0.6291106,0.7474425,0.51774895,0.25947714,0.49530286,0.09377043,0.6827754,0.59377587,0.7859016,0.49248058,0.58329403,0.6616879,0.50756264,0.5428877,0.9438506,0.63888,0.67788994,0.615571,0.6473447,0.27679762,0.27119446,0.43679073,0.30663142,0.65072954,0.22083318,0.70272785,0.6842469,0.11446176,0.45804927,0.70099217,0.7425671,0.9406309,0.3344466,0.30178344,0.26558948,0.879744,0.4792209,0.20537981,0.46009403,0.89373744,0.6288531,0.6860667,0.5589177,0.44965655,0.4165783,0.26109993,0.8423369,0.53476995,0.42568514,0.42990512,0.6343473,0.27084434,0.7550243,0.4828597,0.7079346,0.107502736,0.9540994,0.14914817
D8-A1JE,0.64524245,0.16890611,0.36257172,0.63731205,0.90433407,0.5804109,0.32461166,0.2255123,0.59213126,0.2778363,0.52773356,0.85773754,0.17950097,0.2973016,0.5956497,0.69028175,0.12877053,0.3843994,0.6403611,0.6755486,0.8984282,0.4898389,0.6896469,0.17617285,0.23059258,0.054877467,0.9256896,0.4479735,0.23832016,0.58064014,0.1482505,0.370623,0.7816344,0.7528118,0.88478374,0.4955342,0.44929406,0.7713904,0.13742667,0.5463735,0.8515911,0.55429107,0.038723603,0.8504827,0.4287762,0.44283456,0.79809004,0.17127462,0.46642965,0.5360724,0.51917326,0.04699295,0.43860677,0.82019985,0.608026,0.41879854,0.787339,0.25271624,0.45639977,0.07378717,0.14609754,0.31968328,0.2885096,0.73054504,0.7702215,0.8357879,0.33271256,0.48148495,0.65161294,0.6121055,0.902296,0.93371105,0.42861658,0.6257169,0.45871806,0.9344178,0.65445435,0.60665715,0.7528848,0.46684724,0.8774383,0.8522414,0.19183263,0.92383075,0.09310271,0.50055444,0.46399018,0.070848666,0.7682887,0.71257156,0.085965246,0.3084858,0.6101308,0.5210675,0.27197203,0.94214314,0.39876267,0.047450885,0.53538555,0.15103799
D8-A1JF,0.12441324,0.2659542,0.16601485,0.6928486,0.6135399,0.33915606,0.532707,0.20104316,0.55980754,0.29212934,0.6450791,0.6277044,0.7641075,0.55423164,0.95151544,0.9726894,0.056266427,0.75417805,0.08740579,0.21726578,0.39238244,0.4142484,0.95998967,0.057474703,0.6525872,0.7801225,0.41952717,0.42088017,0.23661223,0.5665504,0.74663275,0.28639024,0.48476478,0.33596963,0.23433821,0.86557245,0.36077368,0.1276755,0.6179869,0.35015914,0.8388744,0.90814734,0.9595946,0.83924544,0.9597622,0.43523815,0.6366977,0.7460141,0.64116085,0.80721414,0.9383184,0.81725466,0.68516546,0.6448936,0.6730131,0.68226504,0.5830123,0.9664121,0.55599993,0.097457886,0.9550723,0.09203535,0.5953294,0.95828617,0.51191616,0.8584384,0.12069869,0.64329004,0.5363443,0.67750907,0.06413827,0.10414718,0.42068434,0.71396863,0.053246915,0.4114666,0.7179047,0.3379553,0.47461134,0.030078828,0.08560975,0.07176191,0.9641088,0.18355864,0.06311537,0.80436134,0.08871961,0.06898653,0.11659071,0.05896252,0.71412766,0.2723999,0.32901433,0.8386509,0.07694441,0.27782136,0.763325,0.13676447,0.490693,0.53827775
D8-A1JH,0.37407583,0.7592298,0.64834374,0.2119538,0.44727445,0.5696053,0.7181281,0.36338046,0.23706686,0.58054245,0.8355266,0.77359957,0.4200054,0.4269455,0.8047886,0.5272565,0.5841813,0.22555271,0.7870494,0.42537066,0.6155141,0.92154276,0.4010113,0.5721442,0.18458225,0.28000042,0.73974603,0.6847917,0.4980066,0.7011374,0.3164278,0.5452636,0.8435469,0.86454314,0.47825617,0.25177634,0.43570405,0.7529133,0.32583404,0.26002952,0.85762024,0.5276164,0.4629351,0.83767104,0.242807,0.58488566,0.45410258,0.26740038,0.7043117,0.22741689,0.67591995,0.5709612,0.7229181,0.7545431,0.371949,0.39206678,0.5479851,0.89000773,0.7673728,0.5360893,0.6749852,0.47137973,0.46301988,0.6206641,0.53556454,0.4661199,0.5558361,0.36926645,0.40778717,0.7260703,0.7487205,0.44366017,0.22134905,0.5139002,0.24553052,0.54819185,0.6201971,0.8743081,0.75535095,0.43637955,0.17886108,0.66296166,0.44806105,0.39378664,0.3455432,0.36945793,0.7115126,0.23633885,0.4534675,0.20129296,0.17617528,0.24453235,0.60655487,0.56930757,0.35351345,0.44714376,0.38097644,0.34695047,0.6707306,0.5931426
D8-A1JI,0.6781458,0.4354504,0.8944587,0.7637869,0.7677998,0.54346997,0.194937,0.92601395,0.9394518,0.2956272,0.8772845,0.6745308,0.09985916,0.8389518,0.769629,0.43500406,0.2440109,0.504388,0.6953599,0.48513198,0.34273908,0.55956304,0.4913556,0.3355053,0.18507408,0.8357661,0.6708066,0.8146319,0.77778995,0.4885645,0.7288142,0.7017753,0.91212046,0.16550899,0.8433582,0.94781065,0.7884868,0.53758913,0.40186593,0.92287314,0.09930626,0.2668916,0.0369429,0.27488482,0.031710535,0.28246623,0.6732946,0.33334294,0.15616009,0.16684458,0.6450265,0.20365492,0.70212585,0.35682875,0.9158846,0.042487703,0.6977104,0.10803546,0.9296133,0.7864368,0.27181858,0.123414725,0.8419225,0.17327443,0.7197839,0.4080718,0.22826794,0.70785683,0.2880442,0.9504642,0.9151597,0.83549416,0.046046175,0.5917778,0.92409813,0.669013,0.059207793,0.28958005,0.9018242,0.116968654,0.92137873,0.12620164,0.1074661,0.17088827,0.07027431,0.6407399,0.90851575,0.27870834,0.7360964,0.5739652,0.3408968,0.62368965,0.22377819,0.03450293,0.6008106,0.6942954,0.4581734,0.40587708,0.9411427,0.09250328
D8-A1JJ,0.37342447,0.06410232,0.20108768,0.70063156,0.7618133,0.5321754,0.5387447,0.29227585,0.2515018,0.41471997,0.3441747,0.3584082,0.3338103,0.042572875,0.46907282,0.6393787,0.36740568,0.55518156,0.664173,0.7172601,0.59913456,0.20541811,0.618081,0.8100182,0.9260645,0.823952,0.54922235,0.22479208,0.71844,0.19025646,0.3166748,0.62708384,0.6981462,0.18087462,0.7413931,0.8812213,0.7830759,0.63076687,0.11945139,0.89002323,0.85909367,0.42324844,0.53280914,0.34795752,0.7441498,0.4665286,0.5281368,0.1633423,0.4095655,0.72364014,0.8382675,0.30580884,0.927068,0.6640073,0.15385118,0.5795976,0.9406136,0.5488575,0.82819915,0.12159489,0.8403402,0.42750335,0.2559261,0.6944372,0.60228604,0.17450985,0.62393385,0.82796496,0.32602477,0.2760752,0.76795626,0.9586494,0.86861306,0.3413037,0.093015954,0.66366935,0.519555,0.29716048,0.5348409,0.58867294,0.812822,0.7261055,0.19986662,0.9237958,0.476684,0.6281655,0.5200535,0.6412744,0.8939785,0.51921093,0.15768692,0.81241935,0.81406933,0.106534526,0.738654,0.44419622,0.35822114,0.14968532,0.54358464,0.25396252
D8-A1JK,0.538126,0.77425635,0.8559109,0.8264655,0.87578523,0.8261669,0.691532,0.25337288,0.24329112,0.063104056,0.75031674,0.82916313,0.5726905,0.55543244,0.28407505,0.7883822,0.77610356,0.61850166,0.22484249,0.46052423,0.3899846,0.034094952,0.8807801,0.732169,0.8720177,0.8367712,0.45193923,0.19661342,0.232175,0.093916684,0.92193353,0.343679,0.24438015,0.06835984,0.79974854,0.36822858,0.09102291,0.19316053,0.79824597,0.87726,0.8362191,0.27134407,0.53699946,0.39088035,0.35052535,0.39068565,0.6089765,0.17486282,0.20714146,0.88007927,0.9690161,0.8594114,0.6518421,0.79492724,0.2806307,0.72599655,0.90754414,0.88837296,0.83286,0.22049513,0.9276711,0.3228964,0.7427469,0.52433205,0.6971437,0.74499625,0.21565333,0.4358381,0.051739447,0.52548873,0.66395813,0.37467492,0.90937805,0.16809562,0.09243716,0.3626865,0.58429736,0.07533054,0.4776138,0.67693394,0.2917529,0.15216517,0.91193193,0.3171999,0.38166875,0.13866097,0.10493678,0.5402283,0.12810418,0.5947133,0.6394923,0.9380568,0.69924974,0.083963975,0.67418504,0.23929618,0.79992634,0.06608506,0.4397431,0.59343547
